,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
7187,U001,0200769623,WAL-MAR in,2020-06-08 22:47:18.875000,2020.0,1930883709.0,2020-05-09 00:00:00,2020-05-24 00:00:00,2020-05-09 00:00:00,NAH4,3270.04,16-30
7188,U001,0200769623,WAL-MAR ,2020-05-18 19:11:47.625000,2020.0,1930827415.0,2020-04-26 00:00:00,2020-05-11 00:00:00,2020-04-26 00:00:00,NAH4,73160.61,0-15
7189,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7190,U001,0200418007,AM associates,2020-04-19 15:03:17.093750,2020.0,1930715861.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAA8,119.9,0-15
7191,CA02,0100018048,GROUP us,2020-04-29 02:22:58.375000,2020.0,2960625276.0,2020-04-01 00:00:00,2020-04-13 00:00:00,2020-04-03 00:00:00,CA10,19560.736999999997,16-30
7192,U001,0200769623,WAL-MAR llc,2020-04-22 00:56:52.125000,2020.0,1930692958.0,2020-03-24 00:00:00,2020-04-08 00:00:00,2020-03-24 00:00:00,NAH4,45886.53,0-15
7193,U001,0200769623,WAL-MAR associates,2020-04-24 02:30:23.625000,2020.0,1930698388.0,2020-03-26 00:00:00,2020-04-10 00:00:00,2020-03-26 00:00:00,NAH4,11173.41,0-15
7194,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7195,CA02,0140106293,ATLANT trust,2020-03-30 20:58:45,2020.0,2960616795.0,2020-03-07 00:00:00,2020-03-25 00:00:00,2020-03-15 00:00:00,CA10,22.589000000000002,0-15
7196,CA02,140106408,WAL-M in,2020-06-02 19:52:59,2020.0,2960632332.0,2020-05-02 00:00:00,2020-05-13 00:00:00,2020-05-03 00:00:00,CA10,49281.75,16-30
7197,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7198,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7199,U001,0200806580,BE systems,2020-04-13 02:29:16.437500,2020.0,1930666809.0,2020-03-19 00:00:00,2020-04-03 00:00:00,2020-03-19 00:00:00,NAA8,3583.5,0-15
7200,U001,200769623,WAL-MAR corp,2020-04-27 05:27:36,2020.0,1930677230.0,2020-03-23 00:00:00,2020-04-07 00:00:00,2020-03-23 00:00:00,NAH4,9636.77,16-30
7201,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7202,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7203,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7204,U001,0200744019,TARG associates,2020-04-18 21:37:50.687500,2020.0,1930704793.0,2020-03-27 00:00:00,2020-04-11 00:00:00,2020-03-27 00:00:00,NAA8,6900.94,0-15
7205,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7206,CA02,0140105785,SHOPPE associates,2020-05-05 00:11:56.578125,2020.0,2960629527.0,2020-04-21 00:00:00,2020-05-02 00:00:00,2020-04-22 00:00:00,CA10,93630.87999999999,0-15
7207,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7208,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7209,U001,0200769623,WAL-MAR associates,2020-03-20 15:58:55.750000,2020.0,1930570576.0,2020-02-27 00:00:00,2020-03-13 00:00:00,2020-02-27 00:00:00,NAH4,44515.69,0-15
7210,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7211,U001,0200762301,C&S WH foundation,2020-05-16 05:52:26.240234375,2020.0,1930848451.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAC6,52987.36,0-15
7212,U001,0200769623,WAL-MAR corporation,2020-03-28 20:46:27.375000,2020.0,1930582324.0,2020-02-29 00:00:00,2020-03-15 00:00:00,2020-02-29 00:00:00,NAH4,42065.79,0-15
7213,U001,0200769623,WAL-MAR co,2020-06-03 16:13:29.875000,2020.0,1930852834.0,2020-05-03 00:00:00,2020-05-18 00:00:00,2020-05-03 00:00:00,NAH4,24148.62,16-30
7214,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7215,U001,0200290370,BARGAIN  corp,2020-04-16 17:36:27.906250,2020.0,1930689184.0,2020-03-27 00:00:00,2020-04-11 00:00:00,2020-03-27 00:00:00,NAA8,4700.8,0-15
7216,U001,0200778998,CE ,2020-06-03 20:35:52.375000,2020.0,1930882117.0,2020-05-10 00:00:00,2020-05-25 00:00:00,2020-05-10 00:00:00,NAA8,22352.11,0-15
7217,U001,0200769623,WAL-MAR corporation,2020-04-03 21:51:26.625000,2020.0,1930586713.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAH4,53686.71,16-30
7218,CA02,140106408,WAL-M corporation,2020-04-24 16:29:06.500000,2020.0,2960623444.0,2020-03-26 00:00:00,2020-04-05 00:00:00,2020-03-26 00:00:00,CA10,64614.221,16-30
7219,U001,200769623,WAL-MAR in,2020-06-09 22:54:03.875000,2020.0,1930879368.0,2020-05-10 00:00:00,2020-05-25 00:00:00,2020-05-10 00:00:00,NAH4,1518.56,16-30
7220,U001,0200353024,DECA llc,2020-05-11 20:41:36.117187500,2020.0,1930877454.0,2020-05-08 00:00:00,2020-05-11 00:00:00,2020-05-01 00:00:00,NAM2,8546.75,0-15
7221,CA02,0140106372,G T  co,2020-05-17 22:09:28.375000,2020.0,2960630716.0,2020-04-28 00:00:00,2020-05-10 00:00:00,2020-04-30 00:00:00,CA10,43050.651,0-15
7222,U001,0200769623,WAL-MAR trust,2020-06-10 23:18:30.125000,2020.0,1930862638.0,2020-05-07 00:00:00,2020-05-22 00:00:00,2020-05-07 00:00:00,NAH4,1322.22,16-30
7223,U001,0200769623,WAL-MAR trust,2020-04-04 21:48:01.625000,2020.0,1930584928.0,2020-03-01 00:00:00,2020-03-16 00:00:00,2020-03-01 00:00:00,NAH4,5354.98,16-30
7224,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7225,U001,0200915438,GROC ,2020-04-08 10:50:00.257812500,2020.0,1930681190.0,2020-03-23 00:00:00,2020-04-07 00:00:00,2020-03-23 00:00:00,NAA8,23997.0,0-15
7226,U001,0200769623,WAL-MAR llc,2020-04-05 00:14:28.625000,2020.0,1930607408.0,2020-03-07 00:00:00,2020-03-22 00:00:00,2020-03-07 00:00:00,NAH4,661.11,0-15
7227,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7228,U001,0200769623,WAL-MAR corp,2020-04-16 00:52:42.375000,2020.0,1930654090.0,2020-03-16 00:00:00,2020-03-31 00:00:00,2020-03-16 00:00:00,NAH4,21195.68,16-30
7229,U001,0200661137,AFFI in,2020-03-28 04:55:19.625000,2020.0,1930605734.0,2020-03-04 00:00:00,2020-03-19 00:00:00,2020-03-04 00:00:00,NAA8,3926.69,0-15
7230,U001,0200759878,SA foundation,2020-04-26 11:49:08.914062500,2020.0,1930774500.0,2020-04-11 00:00:00,2020-04-26 00:00:00,2020-04-11 00:00:00,NAH4,6623.99,0-15
7231,U001,0200769623,WAL-MAR foundation,2020-07-04 07:22:13.750000,2020.0,1930783631.0,2020-04-16 00:00:00,2020-06-20 00:00:00,2020-04-16 00:00:00,NAGD,35697.79,0-15
7232,U001,0200769623,WAL-MAR llc,2020-04-13 13:40:11.375000,2020.0,1930643026.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAH4,27144.86,16-30
7233,U001,0200790107,ROU systems,2020-06-03 08:01:47,2020.0,1930847972.0,2020-05-03 00:00:00,2020-05-18 00:00:00,2020-05-03 00:00:00,NAC6,16505.45,16-30
7234,U001,0200772670,ASSOCIAT systems,2020-04-25 04:39:35.046875,2020.0,1930765116.0,2020-04-08 00:00:00,2020-04-23 00:00:00,2020-04-08 00:00:00,NAU5,3813.07,0-15
7235,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7236,U001,0200769623,WAL-MAR ,2020-05-30 09:35:28.750000,2020.0,1930855883.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAH4,20017.27,0-15
7237,U001,0200769623,WAL-MAR in,2020-04-28 18:57:20.250000,2020.0,1930700397.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAH4,471.56,16-30
7238,U001,0200915438,GROC systems,2020-05-14 01:09:04.062500,2020.0,1930798475.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAA8,9309.0,0-15
7239,U001,0200769623,WAL-MAR us,2020-05-27 00:55:48.750000,2020.0,1930797714.0,2020-04-16 00:00:00,2020-05-01 00:00:00,2020-04-16 00:00:00,NAH4,8071.46,16-30
7240,U001,0200792293,UNIFIE co,2020-04-20 08:32:01.812500,2020.0,1930719962.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAA8,24429.37,0-15
7241,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7242,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7243,U001,0200762301,C&S WH in,2020-04-16 21:52:59.906250,2020.0,1930726696.0,2020-04-01 00:00:00,2020-04-16 00:00:00,2020-04-01 00:00:00,NAC6,24955.22,0-15
7244,U001,0200775094,SAVE M corp,2020-04-08 11:27:26.695312500,2020.0,1930691595.0,2020-03-24 00:00:00,2020-04-08 00:00:00,2020-03-24 00:00:00,NAA8,55332.97,0-15
7245,U013,0140103400,FOST llc,2020-05-24 18:16:24.625000,2020.0,1991841876.0,2020-04-12 00:00:00,2020-05-12 00:00:00,2020-04-12 00:00:00,NAVE,8089.13,0-15
7246,U001,0200769623,WAL-MAR co,2020-05-02 21:29:18.250000,2020.0,1930728086.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAH4,61966.51,16-30
7247,U001,0200769623,WAL-MAR co,2020-04-26 08:32:44.375000,2020.0,1930684798.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAH4,1898.9,16-30
7248,U001,0200793568,SUPE in,2020-04-22 00:36:02.664062500,2020.0,1930748397.0,2020-04-06 00:00:00,2020-04-21 00:00:00,2020-04-06 00:00:00,NAA8,54387.83,0-15
7249,CA02,0140106372,G T  us,2020-04-04 05:10:58.666015625,2020.0,2960622382.0,2020-03-22 00:00:00,2020-04-04 00:00:00,2020-03-25 00:00:00,CA10,137563.02,0-15
7250,U001,0200739006,AL llc,2020-05-11 01:43:02.812500,2020.0,1930802115.0,2020-04-21 00:00:00,2020-05-06 00:00:00,2020-04-21 00:00:00,NAA8,12601.8,0-15
7251,U001,0200769623,WAL-MAR co,2020-04-29 14:00:52,2020.0,1930718410.0,2020-03-30 00:00:00,2020-04-14 00:00:00,2020-03-30 00:00:00,NAH4,5380.16,16-30
7252,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7253,U001,0200769623,WAL-MAR in,2020-03-31 20:53:43.375000,2020.0,1930584976.0,2020-03-01 00:00:00,2020-03-16 00:00:00,2020-03-01 00:00:00,NAH4,55107.54,16-30
7254,U001,0200726979,BJ'S  corp,2020-03-27 12:24:33.453125,2020.0,1930636697.0,2020-03-11 00:00:00,2020-03-26 00:00:00,2020-03-11 00:00:00,NAA8,386.99,0-15
7255,CA02,0100030194,AMAZO in,2020-04-20 02:56:17.562500,2020.0,2960623309.0,2020-03-23 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,CA10,2144.135,0-15
7256,U001,0200782669,SYGMA corp,2020-04-23 00:43:47.289062500,2020.0,1930756394.0,2020-04-07 00:00:00,2020-04-22 00:00:00,2020-04-07 00:00:00,NAA8,15985.17,0-15
7257,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7258,U001,0200706844,WINC corp,2020-06-01 21:31:53.750000,2020.0,1930597432.0,2020-03-03 00:00:00,2020-05-07 00:00:00,2020-03-03 00:00:00,NAGD,15622.53,16-30
7259,U001,0200769623,WAL-MAR trust,2020-06-02 09:29:41.125000,2020.0,1930822998.0,2020-04-25 00:00:00,2020-05-10 00:00:00,2020-04-25 00:00:00,NAH4,12279.33,16-30
7260,U001,0200744019,TARG in,2020-04-25 10:34:41.203125,2020.0,1930768694.0,2020-04-10 00:00:00,2020-04-25 00:00:00,2020-04-10 00:00:00,NAA8,46370.81,0-15
7261,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7262,U001,0200769623,WAL-MAR trust,2020-04-13 23:25:32.750000,2020.0,1930624472.0,2020-03-10 00:00:00,2020-03-25 00:00:00,2020-03-10 00:00:00,NAH4,21801.55,16-30
7263,U001,0200769623,WAL-MAR foundation,2020-04-29 07:33:38.625000,2020.0,1930718367.0,2020-03-29 00:00:00,2020-04-13 00:00:00,2020-03-29 00:00:00,NAH4,19182.49,16-30
7264,U001,0200769623,WAL-MAR foundation,2020-06-10 19:53:02.625000,2020.0,1930882656.0,2020-05-11 00:00:00,2020-05-26 00:00:00,2020-05-11 00:00:00,NAH4,3270.04,16-30
7265,CA02,0140105686,SYSC associates,2020-04-15 00:39:01.625000,2020.0,2960623314.0,2020-03-23 00:00:00,2020-04-03 00:00:00,2020-03-24 00:00:00,CA10,3402.0,0-15
7266,U001,0200769623,WAL-MAR ,2020-05-24 02:07:05.375000,2020.0,1930843380.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAH4,40197.38,0-15
7267,U001,0200703332,MAIN S ,2020-04-27 07:53:15.125000,2020.0,1930706120.0,2020-04-01 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,NA10,5751.0,16-30
7268,U001,0200759878,SA trust,2020-05-14 05:18:14.531250,2020.0,1930826281.0,2020-04-25 00:00:00,2020-05-10 00:00:00,2020-04-25 00:00:00,NAH4,14926.31,0-15
7269,U001,0200769623,WAL-MAR associates,2020-03-31 16:29:11.812500,2020.0,1930619121.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAH4,28520.23,0-15
7270,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7271,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7272,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7273,U001,0200786288,FAMILY ,2020-04-21 07:14:53.968750,2020.0,1930729615.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAC6,48000.28,0-15
7274,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7275,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7276,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7277,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7278,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7279,U013,0100024102,FELI systems,2020-04-28 10:46:37.558593750,2020.0,1991841430.0,2020-03-29 00:00:00,2020-04-28 00:00:00,2020-03-29 00:00:00,NAVE,7688.15,0-15
7280,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7281,CA02,0140104432,MAYR corporation,2020-04-05 18:02:57,2020.0,2960618997.0,2020-03-11 00:00:00,2020-03-23 00:00:00,2020-03-13 00:00:00,CA10,6831.37,0-15
7282,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7283,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7284,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7285,U001,0200769623,WAL-MAR llc,2020-05-28 19:49:00.750000,2020.0,1930833100.0,2020-04-30 00:00:00,2020-05-15 00:00:00,2020-04-30 00:00:00,NAH4,44666.8,0-15
7286,U001,0200769623,WAL-MAR trust,2020-05-16 16:00:35.375000,2020.0,1930778144.0,2020-04-12 00:00:00,2020-04-27 00:00:00,2020-04-12 00:00:00,NAH4,8949.7,16-30
7287,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7288,U001,0200458131,TIMES systems,2020-04-25 05:27:53.250000,2020.0,1930676768.0,2020-03-27 00:00:00,2020-04-11 00:00:00,2020-03-27 00:00:00,NAA8,12970.5,0-15
7289,U001,0200230690,DECA associates,2020-04-12 03:59:26.023437500,2020.0,1930740720.0,2020-04-03 00:00:00,2020-04-11 00:00:00,2020-04-01 00:00:00,NAM2,3035.49,0-15
7290,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7291,U001,0200769623,WAL-MAR associates,2020-05-16 20:31:28.625000,2020.0,1930814796.0,2020-04-24 00:00:00,2020-05-09 00:00:00,2020-04-24 00:00:00,NAH4,53389.73,0-15
7292,U001,0200769623,WAL-MAR ,2020-04-20 03:08:07.375000,2020.0,1930685670.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAH4,661.11,0-15
7293,U001,0200769623,WAL-MAR systems,2020-04-10 18:19:51.125000,2020.0,1930621922.0,2020-03-08 00:00:00,2020-03-23 00:00:00,2020-03-08 00:00:00,NAH4,22110.81,16-30
7294,U001,0200769623,WAL-MAR foundation,2020-04-12 19:04:01.625000,2020.0,1930629900.0,2020-03-12 00:00:00,2020-03-27 00:00:00,2020-03-12 00:00:00,NAH4,15982.65,16-30
7295,U001,0200739941,FOX  in,2020-05-05 19:25:19.312500,2020.0,1930737314.0,2020-04-10 00:00:00,2020-04-25 00:00:00,2020-04-10 00:00:00,NAA8,19460.58,0-15
7296,CA02,140104429,COSTCO foundation,2020-04-07 22:45:32.781250,2020.0,2960621527.0,2020-03-17 00:00:00,2020-04-05 00:00:00,2020-03-26 00:00:00,CA10,68856.65499999998,0-15
7297,U001,0200769623,WAL-MAR in,2020-06-06 22:01:14.375000,2020.0,1930860459.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAH4,21906.78,16-30
7298,U001,0200769623,WAL-MAR corporation,2020-04-10 09:45:30,2020.0,1930638157.0,2020-03-12 00:00:00,2020-03-27 00:00:00,2020-03-12 00:00:00,NAH4,69336.61,0-15
7299,U001,0200769072,GREC foundation,2020-04-01 17:54:06.687500,2020.0,1930582616.0,2020-03-07 00:00:00,2020-03-22 00:00:00,2020-03-07 00:00:00,NAA8,18209.18,0-15
7300,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7301,U001,200743996,STATER  foundation,2020-05-20 04:44:22.792968750,2020.0,1930857370.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAA8,130658.92,0-15
7302,CA02,0140104277,WALLA foundation,2020-06-20 01:09:44,2020.0,2960630005.0,2020-04-19 00:00:00,2020-05-08 00:00:00,2020-04-28 00:00:00,CA10,32404.036,31-45
7303,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7304,U001,0200744019,TARG ,2020-05-22 03:37:15.656250,2020.0,1930653689.0,2020-03-16 00:00:00,2020-05-20 00:00:00,2020-03-16 00:00:00,NAGD,12307.33,0-15
7305,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7306,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7307,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7308,U001,0200769623,WAL-MAR systems,2020-05-23 17:18:42.500000,2020.0,1930818903.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAH4,61297.39,16-30
7309,U001,0200508557,FOODL llc,2020-03-18 09:59:58.027343750,2020.0,1930565471.0,2020-03-03 00:00:00,2020-03-18 00:00:00,2020-03-03 00:00:00,NAA8,3782.52,0-15
7310,U001,0200792734,MDV/ in,2020-05-03 03:28:49.421875,2020.0,1930797674.0,2020-04-16 00:00:00,2020-05-01 00:00:00,2020-04-16 00:00:00,NAA8,25161.59,0-15
7311,U001,0200772670,ASSOCIAT co,2020-05-06 07:22:52.585937500,2020.0,1930800843.0,2020-04-20 00:00:00,2020-05-05 00:00:00,2020-04-20 00:00:00,NAU5,20386.48,0-15
7312,U001,0200759878,SA associates,2020-04-04 02:27:43.820312500,2020.0,1930668118.0,2020-03-20 00:00:00,2020-04-04 00:00:00,2020-03-20 00:00:00,NAH4,34649.91,0-15
7313,U001,CCU002,KRFT FDS corporation,2020-05-06 14:15:04.968750,2020.0,1930687809.0,2020-03-27 00:00:00,2020-05-01 00:00:00,2020-03-27 00:00:00,NAG2,87296.6,0-15
7314,U001,0200769623,WAL-MAR ,2020-04-02 13:48:35.500000,2020.0,1930621917.0,2020-03-08 00:00:00,2020-03-23 00:00:00,2020-03-08 00:00:00,NAH4,16206.09,0-15
7315,U001,0100031704,DELHAIZE associates,2020-03-25 05:13:09.093750,2020.0,1930604647.0,2020-03-06 00:00:00,2020-03-21 00:00:00,2020-03-06 00:00:00,NAA8,82309.01,0-15
7316,U001,0200078795,H T H associates,2020-04-15 11:50:38.312500,2020.0,1930701335.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAA8,529.38,0-15
7317,U001,0200726979,BJ'S  in,2020-05-21 12:23:34.585937500,2020.0,1930859307.0,2020-05-05 00:00:00,2020-05-20 00:00:00,2020-05-05 00:00:00,NAA8,893.14,0-15
7318,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7319,U001,0200771157,WEIS systems,2020-05-06 22:11:27.250000,2020.0,1930703407.0,2020-03-25 00:00:00,2020-04-09 00:00:00,2020-03-25 00:00:00,NAA8,669.42,16-30
7320,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7321,CA02,0140105686,SYSC in,2020-04-22 19:05:35.375000,2020.0,2960621190.0,2020-03-18 00:00:00,2020-04-06 00:00:00,2020-03-27 00:00:00,CA10,7526.015,16-30
7322,U001,0200769623,WAL-MAR co,2020-05-03 16:54:47.625000,2020.0,1930726675.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAH4,16064.57,16-30
7323,U001,200744019,TARG ,2020-04-13 18:03:03.250000,2020.0,1930675177.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAA8,7769.0,0-15
7324,U001,0200769623,WAL-MAR ,2020-04-26 12:26:54.500000,2020.0,1930732071.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAH4,52273.75,0-15
7325,U001,0200759878,SA corp,2020-04-17 13:50:34.562500,2020.0,1930729017.0,2020-04-02 00:00:00,2020-04-17 00:00:00,2020-04-02 00:00:00,NAH4,12668.17,0-15
7326,U001,0200759878,SA corp,2020-03-28 12:01:05.308593750,2020.0,1930638168.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAH4,31705.47,0-15
7327,CA02,140106408,WAL-M in,2020-04-30 23:29:11,2020.0,2960623568.0,2020-03-26 00:00:00,2020-04-05 00:00:00,2020-03-26 00:00:00,CA10,619.829,16-30
7328,U001,200769623,WAL-MAR ,2020-06-05 07:16:27.875000,2020.0,1930892518.0,2020-05-12 00:00:00,2020-05-27 00:00:00,2020-05-12 00:00:00,NAH4,1518.56,0-15
7329,U001,0200915438,GROC foundation,2020-05-11 01:00:29.750000,2020.0,1930779654.0,2020-04-16 00:00:00,2020-05-01 00:00:00,2020-04-16 00:00:00,NAA8,13805.96,0-15
7330,U001,0200769623,WAL-MAR ,2020-05-07 06:20:41.875000,2020.0,1930777738.0,2020-04-12 00:00:00,2020-04-27 00:00:00,2020-04-12 00:00:00,NAH4,9561.87,0-15
7331,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7332,U001,0200230690,DECA foundation,2020-04-26 00:08:47.687500,2020.0,1930739976.0,2020-04-03 00:00:00,2020-04-24 00:00:00,2020-04-01 00:00:00,NAM4,146.52,0-15
7333,U001,0200769623,WAL-MAR foundation,2020-04-13 19:15:58.125000,2020.0,1930641619.0,2020-03-13 00:00:00,2020-03-28 00:00:00,2020-03-13 00:00:00,NAH4,16861.3,16-30
7334,U001,0200769623,WAL-MAR trust,2020-04-23 03:22:52.375000,2020.0,1930675963.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAH4,50141.95,16-30
7335,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7336,U001,0200769623,WAL-MAR associates,2020-04-20 02:37:18,2020.0,1930686800.0,2020-03-22 00:00:00,2020-04-06 00:00:00,2020-03-22 00:00:00,NAH4,13823.96,0-15
7337,CA02,0140104409,LOB corporation,2020-05-18 19:09:18.562500,2020.0,2960632041.0,2020-05-04 00:00:00,2020-05-18 00:00:00,2020-05-08 00:00:00,CA10,10112.654999999999,0-15
7338,U001,CCU013,KRAFT F foundation,2020-04-23 04:03:21.250000,2020.0,1930657230.0,2020-03-20 00:00:00,2020-03-20 00:00:00,2020-03-20 00:00:00,NAX2,12439.77,31-45
7339,U001,0200744019,TARG ,2020-05-16 17:56:08.937500,2020.0,1930814361.0,2020-04-24 00:00:00,2020-05-09 00:00:00,2020-04-24 00:00:00,NAA8,13801.06,0-15
7340,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7341,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7342,U001,0200769623,WAL-MAR trust,2020-05-08 21:37:54.750000,2020.0,1930744334.0,2020-04-05 00:00:00,2020-04-20 00:00:00,2020-04-05 00:00:00,NAH4,58007.82,16-30
7343,U001,0100036066,GROC trust,2020-04-26 20:31:34.171875,2020.0,1930764409.0,2020-04-09 00:00:00,2020-04-24 00:00:00,2020-04-09 00:00:00,NAA8,36340.61,0-15
7344,U001,200936373,SUPE in,2020-05-19 03:13:25.051757812,2020.0,1930851673.0,2020-05-04 00:00:00,2020-05-19 00:00:00,2020-05-04 00:00:00,NAA8,89588.52,0-15
7345,U001,0200769623,WAL-MAR ,2020-05-16 23:56:41.625000,2020.0,1930796966.0,2020-04-18 00:00:00,2020-05-03 00:00:00,2020-04-18 00:00:00,NAH4,10315.02,0-15
7346,U001,0200762301,C&S WH ,2020-05-21 02:34:10.014648438,2020.0,1930858732.0,2020-05-06 00:00:00,2020-05-21 00:00:00,2020-05-06 00:00:00,NAC6,34170.77,0-15
7347,U001,0200769623,WAL-MAR systems,2020-05-23 22:23:23.375000,2020.0,1930818497.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAH4,48810.35,16-30
7348,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7349,U001,0200700919,US  systems,2020-03-21 06:16:45.968750,2020.0,1930592467.0,2020-03-02 00:00:00,2020-03-17 00:00:00,2020-03-02 00:00:00,NAA8,77328.16,0-15
7350,U001,0200769623,WAL-MAR trust,2020-06-04 17:52:02,2020.0,1930842569.0,2020-05-01 00:00:00,2020-05-16 00:00:00,2020-05-01 00:00:00,NAH4,1085.08,16-30
7351,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7352,U001,0200759878,SA corp,2020-04-12 05:18:14.531250,2020.0,1930686418.0,2020-03-24 00:00:00,2020-04-08 00:00:00,2020-03-24 00:00:00,NAH4,14631.34,0-15
7353,U001,0200769623,WAL-MAR corporation,2020-05-28 07:30:43.125000,2020.0,1930810931.0,2020-04-23 00:00:00,2020-05-08 00:00:00,2020-04-23 00:00:00,NAH4,13065.2,16-30
7354,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0-15
7355,U001,200769623,WAL-MAR systems,2020-06-08 22:40:59.625000,2020.0,1930884013.0,2020-05-10 00:00:00,2020-05-25 00:00:00,2020-05-10 00:00:00,NAH4,731.9,0-15
7356,U001,0200424504,M  foundation,2020-05-31 23:28:01,2020.0,1930857176.0,2020-05-05 00:00:00,2020-05-15 00:00:00,2020-05-15 00:00:00,NACH,933.13,16-30
